id,user_name,type_action,type_search,mode_vector,len_vector,mean_time,std_time,mean_compare,std_compare
17,aline,insert,ReadBlackTree,Arranjos Quase Ordenados,10000,0.00022365007250000195,0.0088800484665448,84.3708,11.581663129796393
18,aline,search,ReadBlackTree,Arranjos Desordenados,10,8.198300000117342e-06,1.5663478335345195e-05,8.7,2.9832867780352594
19,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),10000,7.20033921000014e-05,0.0038246161487699992,38.6559,6.201204776821066
20,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),10,8.040699999867228e-06,9.728431597522377e-06,19.8,8.216514535440872
21,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),10,9.911199999990128e-06,2.1364934296885057e-05,9.0,3.4641016151377544
22,aline,insert,ReadBlackTree,Arranjos Ordenados (DESC),100,7.537320000003955e-06,4.5564693200195775e-06,42.48,10.075953973934602
23,aline,search,ReadBlackTree,Arranjos Quase Ordenados,100,4.754700000013656e-06,3.7730960855271577e-06,18.54,5.565804687390838
24,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),10000,5.446159879999666e-05,0.002342510058924829,49.5782,11.57022349685505
25,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,10,1.264740000017639e-05,1.6699197433649776e-05,18.1,8.089087299153924
26,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),100,3.0489500000008274e-06,1.6231198003723229e-06,18.6,5.608435205522611
27,aline,search,ReadBlackTree,Arranjos Desordenados,1000,1.1070694999933295e-05,0.00016796214355993829,27.711,4.883167447909638
28,aline,search,ReadBlackTree,Arranjos Quase Ordenados,1000,0.00027003318900000297,0.00834898365221095,28.203,5.729801185174022
29,aline,remove,ReadBlackTree,Arranjos Desordenados,100,6.522620000204427e-06,3.524347621616409e-06,30.19,8.750982628807863
30,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,100,7.431209999815281e-06,7.683822436361643e-06,30.39,10.55997302567721
31,aline,search,ReadBlackTree,Arranjos Ordenados (DESC),1000,6.929086400005246e-05,0.0019485223767674368,28.218,5.752527059264264
32,aline,search,ReadBlackTree,Arranjos Ordenados (DESC),10000,6.275459510000054e-05,0.003213319549378326,38.6559,6.201204776821066
33,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),100,8.114540000079273e-06,5.349898989464224e-06,30.49,10.43836648856012
34,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,1000,1.178410899992599e-05,0.00016936075597330733,40.203,11.292888041609212
35,aline,remove,ReadBlackTree,Arranjos Desordenados,10,5.773899999539367e-06,5.388735110955493e-06,17.0,4.898979485566356
36,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),1000,0.00011666444599999081,0.0034905429965946906,28.218,5.752527059264264
37,aline,search,ReadBlackTree,Arranjos Desordenados,10000,0.0001798955204999878,0.010978548885210144,37.7985,5.086382297712968
38,aline,remove,ReadBlackTree,Arranjos Desordenados,1000,4.192504099991723e-05,0.0009450824001225417,39.775,8.955142074225822
39,aline,search,ReadBlackTree,Arranjos Ordenados (DESC),100,3.1045299998666563e-06,2.101329831245273e-06,18.6,5.608435205522611
40,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),10,2.1908900000155996e-05,4.1959357065650053e-05,20.8,8.216514535440872
41,aline,insert,ReadBlackTree,Arranjos Ordenados (ASC),100000,0.0001460920803999966,0.008486712113685499,103.16666,10.313754320308478
42,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),1000,7.355721000024573e-06,4.36917742946917e-06,40.582,11.374385814304553
43,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),10000,1.844139029997791e-05,0.0003179744555431697,50.5782,11.57022349685505
44,aline,insert,ReadBlackTree,Arranjos Desordenados,100000,0.00015134971081000057,0.007467448478420252,59.00383,10.197832872186762
45,aline,search,ReadBlackTree,Arranjos Quase Ordenados,10000,5.731501459998647e-05,0.0034689275402892523,38.6532,6.195318228856019
46,aline,insert,ReadBlackTree,Arranjos Ordenados (DESC),100000,0.00014525350872999888,0.007687811973682304,103.16666,10.313754320308478
47,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),100,6.150939999578498e-06,4.804274548272342e-06,30.49,10.43836648856012
48,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),1000,2.2735522000012055e-05,0.0004963529619799585,40.582,11.374385814304553
49,aline,insert,ReadBlackTree,Arranjos Quase Ordenados,100000,0.0002055149432399994,0.01231240471679105,104.16608,11.463075130806503
50,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,10000,5.08133072000053e-05,0.0016993260937586214,50.1575,11.49060908567148
51,aline,remove,ReadBlackTree,Arranjos Desordenados,10000,9.750396689998872e-05,0.0045263584508962625,49.4851,9.266734334517347
52,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),100000,6.561189246000276e-05,0.0046471567741436515,48.28692,6.346540766385811
53,aline,search,ReadBlackTree,Arranjos Quase Ordenados,100000,7.612937243999642e-05,0.00806273259753394,48.28656,6.345379894447617
54,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),100000,4.83916224200037e-05,0.005743022388826375,60.84785,11.747011547636403
55,aline,search,ReadBlackTree,Arranjos Ordenados (DESC),100000,8.003446933001044e-05,0.0064703733201366695,48.28692,6.346540766385811
56,aline,search,ReadBlackTree,Arranjos Desordenados,100000,0.0001541247709000067,0.012243648445417725,47.94474,5.236621100901377
57,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,100000,6.87868826299819e-05,0.004239412341892262,60.42331,11.669574132482484
58,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),100000,4.912951958999756e-05,0.0028323710442472614,60.84785,11.747011547636403
59,aline,remove,ReadBlackTree,Arranjos Desordenados,100000,9.677062858999428e-05,0.00493323310217982,59.61297,9.368064655277196
60,aline,insert,ReadBlackTree,Arranjos Ordenados (DESC),1000000,0.00011339657773699705,0.008843057508206133,123.135325,10.343454119945529
61,aline,insert,ReadBlackTree,Arranjos Ordenados (ASC),1000000,0.00012342286135200105,0.009392957620956467,123.135325,10.343454119945529
62,aline,insert,ReadBlackTree,Arranjos Quase Ordenados,1000000,0.00012706245551499424,0.009595756884669486,124.135258,11.488747158186886
63,aline,insert,ReadBlackTree,Arranjos Desordenados,1000000,0.0001257977758610019,0.009485083862291828,69.218683,10.28334763064779
64,aline,search,ReadBlackTree,Arranjos Ordenados (DESC),1000000,3.655470876900915e-05,0.003155646965869325,57.99927,5.802192958920199
65,aline,search,ReadBlackTree,Arranjos Quase Ordenados,1000000,3.224958698199069e-05,0.0024508649835019666,57.999225,5.802004486609008
66,aline,search,ReadBlackTree,Arranjos Ordenados (ASC),1000000,3.348974350297894e-05,0.002811141865045281,57.99927,5.802192958920199
67,aline,search,ReadBlackTree,Arranjos Desordenados,1000000,6.974793762201545e-05,0.004273891656283037,58.120935,5.402095973639852
68,aline,remove,ReadBlackTree,Arranjos Ordenados (ASC),1000000,4.1101650611002923e-05,0.003125392131931649,70.709162,11.67223112771228
69,aline,remove,ReadBlackTree,Arranjos Quase Ordenados,1000000,4.2382195377986334e-05,0.002833803815206346,70.284208,11.594562356838322
70,aline,remove,ReadBlackTree,Arranjos Ordenados (DESC),1000000,4.9924764717990203e-05,0.003508187155374778,70.709162,11.67223112771228
71,aline,remove,ReadBlackTree,Arranjos Desordenados,1000000,2.5952459843002372e-05,0.001087494940389342,69.819106,9.457816704243152
0,aline,insert,BinarySearchTree,Arranjos Ordenados (ASC),10,9.289300000037137e-06,9.302023866434484e-06,1.8,0.6324555320336759
1,aline,insert,BinarySearchTree,Arranjos Ordenados (ASC),100,1.6438590000003027e-05,2.3560316580124523e-05,1.98,0.2
2,aline,search,BinarySearchTree,Arranjos Ordenados (ASC),10,1.1844599999988326e-05,2.4041422278125975e-05,14.5,9.082951062292475
3,aline,insert,BinarySearchTree,Arranjos Desordenados,10,7.398199999975041e-06,6.860768790742234e-06,1.8,0.6324555320336759
4,aline,search,BinarySearchTree,Arranjos Ordenados (ASC),100,1.4777969999983931e-05,7.548290744298541e-06,149.5,87.03447592764606
5,aline,remove,BinarySearchTree,Arranjos Ordenados (ASC),10,1.405760000001699e-05,2.5666627576542083e-05,16.5,9.082951062292475
6,aline,insert,BinarySearchTree,Arranjos Desordenados,100,3.3944599999813365e-06,1.1277061407093158e-06,1.98,0.2
7,aline,insert,BinarySearchTree,Arranjos Ordenados (DESC),100,1.412483999999381e-05,5.50903707643564e-06,1.98,0.2
8,aline,insert,BinarySearchTree,Arranjos Ordenados (ASC),1000,0.00042875163899999837,0.002456098261016644,1.998,0.06324555320336758
9,aline,insert,BinarySearchTree,Arranjos Quase Ordenados,10,1.0771999999992232e-05,2.2987682643878394e-05,1.8,0.6324555320336759
10,aline,insert,BinarySearchTree,Arranjos Desordenados,10000,0.0001270625243999996,0.005225955217343663,1.9998,0.02
11,aline,insert,BinarySearchTree,Arranjos Desordenados,1000,6.66098239999957e-05,0.0019481799178328498,1.998,0.06324555320336758
12,aline,search,BinarySearchTree,Arranjos Quase Ordenados,10,1.7602900000079913e-05,4.249940625847363e-05,13.6,7.974960814950754
13,aline,search,BinarySearchTree,Arranjos Ordenados (DESC),100,1.4779710000021317e-05,7.848990391601426e-06,149.5,87.03447592764606
14,aline,insert,BinarySearchTree,Arranjos Quase Ordenados,1000,0.00052183059899999,0.011054330438464901,1.998,0.06324555320336758
15,aline,remove,BinarySearchTree,Arranjos Quase Ordenados,10,5.13619999997772e-06,4.401247166612476e-06,15.1,7.264066813202276
16,aline,search,BinarySearchTree,Arranjos Ordenados (ASC),1000,0.0009780446810000005,0.012108467399123498,1499.5,866.4583082872482
17,aline,remove,BinarySearchTree,Arranjos Ordenados (ASC),100,1.893816000000159e-05,2.9391602341771472e-05,151.5,87.03447592764606
18,aline,search,BinarySearchTree,Arranjos Quase Ordenados,1000,0.0004537342460000016,0.01264287808700725,314.461,173.4099405642205
19,aline,search,BinarySearchTree,Arranjos Desordenados,100,3.492910000009175e-06,1.731928533829794e-06,21.16,8.291068579008268
20,aline,remove,BinarySearchTree,Arranjos Quase Ordenados,1000,6.939093299999844e-05,0.00043069061835183616,314.872,173.35812255171274
21,aline,insert,BinarySearchTree,Arranjos Quase Ordenados,100,5.280459999981168e-06,3.551584100734287e-06,1.98,0.2
22,aline,remove,BinarySearchTree,Arranjos Ordenados (DESC),100,1.4892700000039838e-05,7.748065045442962e-06,151.5,87.03447592764606
23,aline,search,BinarySearchTree,Arranjos Desordenados,10000,0.00019263029149999916,0.008350599601118613,52.4548,12.269262832014158
24,aline,search,BinarySearchTree,Arranjos Desordenados,1000,1.0120733000004823e-05,0.00016294048227723316,37.036,12.774501629883332
25,aline,search,BinarySearchTree,Arranjos Desordenados,10,3.3213999999670564e-06,2.019645689456357e-06,11.2,6.0332412515993425
26,aline,search,BinarySearchTree,Arranjos Quase Ordenados,100,5.9509500000309855e-06,3.0112343969174683e-06,44.11,18.623811737567678
27,aline,remove,BinarySearchTree,Arranjos Ordenados (ASC),1000,0.0017596802730000213,0.01646880498961679,1501.5,866.4583082872482
28,aline,remove,BinarySearchTree,Arranjos Desordenados,1000,0.0001552062870000066,0.004736975501728679,37.636,12.011902005502284
29,aline,remove,BinarySearchTree,Arranjos Quase Ordenados,100,6.386749999993669e-06,4.165136876550085e-06,44.62,18.134614482371617
30,aline,insert,BinarySearchTree,Arranjos Ordenados (DESC),1000,0.0005019621769999976,0.00574118131246872,1.998,0.06324555320336758
31,aline,insert,BinarySearchTree,Arranjos Ordenados (DESC),10,4.135799999982481e-06,7.448587934574268e-07,1.8,0.6324555320336759
32,aline,remove,BinarySearchTree,Arranjos Desordenados,10000,9.551677909999601e-05,0.003779591054741688,53.3771,11.776525983770624
33,aline,search,BinarySearchTree,Arranjos Ordenados (DESC),10,3.512199999633481e-06,1.6234431036920333e-06,14.5,9.082951062292475
34,aline,search,BinarySearchTree,Arranjos Ordenados (DESC),1000,0.0009071369799999847,0.010280761270469103,1499.5,866.4583082872482
35,aline,remove,BinarySearchTree,Arranjos Desordenados,100,3.544980000009801e-06,1.1143913497811958e-06,20.89,7.014983962918233
36,aline,remove,BinarySearchTree,Arranjos Desordenados,10,6.49079999996971e-06,6.3828126646313795e-06,12.6,5.796550698475776
37,aline,remove,BinarySearchTree,Arranjos Ordenados (DESC),10,3.7581000000841414e-06,1.5802611214202184e-06,16.5,9.082951062292475
38,aline,remove,BinarySearchTree,Arranjos Ordenados (DESC),1000,0.003183725743000002,0.06028915296303088,1501.5,866.4583082872482
39,aline,insert,BinarySearchTree,Arranjos Desordenados,100000,0.00010291694432999936,0.0053874146508364334,1.99998,0.006324555320336759
40,aline,insert,BinarySearchTree,Arranjos Quase Ordenados,10000,0.002733961197199992,0.028462292245891467,1.9998,0.02
41,aline,search,BinarySearchTree,Arranjos Desordenados,100000,7.404447768000665e-05,0.004504303406098003,62.28211,14.19246342986594
42,aline,remove,BinarySearchTree,Arranjos Desordenados,100000,8.932812741999751e-05,0.004506427583790207,63.12744,13.755183426516382
43,aline,search,BinarySearchTree,Arranjos Quase Ordenados,10000,0.002971441507500011,0.027664235326848065,3014.4961,1732.1491601060445
44,aline,remove,BinarySearchTree,Arranjos Quase Ordenados,10000,0.003034320772099975,0.02651442273283336,3014.8972,1732.1439755133956
45,aline,insert,BinarySearchTree,Arranjos Ordenados (DESC),10000,0.014665897400500063,0.05478036860147272,1.9998,0.02
46,aline,insert,BinarySearchTree,Arranjos Ordenados (ASC),10000,0.016089052061799957,0.060684998553221695,1.9998,0.02
47,aline,search,BinarySearchTree,Arranjos Ordenados (DESC),10000,0.016611441421900103,0.055504716318491076,14999.5,8660.687039721503
48,aline,search,BinarySearchTree,Arranjos Ordenados (ASC),10000,0.016311739518600137,0.051948022600237,14999.5,8660.687039721503
49,aline,remove,BinarySearchTree,Arranjos Ordenados (DESC),10000,0.015862140929999664,0.04921065264963788,15001.5,8660.687039721503
50,aline,remove,BinarySearchTree,Arranjos Ordenados (ASC),10000,0.015446589658700025,0.048451086114793776,15001.5,8660.687039721503
51,aline,insert,BinarySearchTree,Arranjos Quase Ordenados,100000,0.02527547420847952,0.04343690276252485,1.99998,0.006324555320336759
52,aline,search,BinarySearchTree,Arranjos Quase Ordenados,100000,0.026813797415230264,0.03994940491883892,30014.49961,17320.59585243206
53,aline,remove,BinarySearchTree,Arranjos Quase Ordenados,100000,0.025778725283079857,0.03998613687843247,30014.89972,17320.59533397138
54,aline,insert,BinarySearchTree,Arranjos Ordenados (ASC),100000,0.09281019113438957,0.08317419344751227,1.99998,0.006324555320336759
55,aline,insert,BinarySearchTree,Arranjos Ordenados (DESC),100000,0.09351034891798923,0.08485600171774861,1.99998,0.006324555320336759
56,aline,search,BinarySearchTree,Arranjos Ordenados (ASC),100000,0.07439558158314498,0.04282440421391851,149999.5,86602.97339006323
57,aline,search,BinarySearchTree,Arranjos Ordenados (DESC),100000,0.0746653072988473,0.04284542995911774,149999.5,86602.97339006323
58,aline,remove,BinarySearchTree,Arranjos Ordenados (ASC),100000,0.07473424907030356,0.04369453104535482,150001.5,86602.97339006323
59,aline,remove,BinarySearchTree,Arranjos Ordenados (DESC),100000,0.07456835177288977,0.04306367655368272,150001.5,86602.97339006323
0,aline,insert,AVLTree,Arranjos Ordenados (ASC),10,2.9763300000018587e-05,2.8949863573066362e-05,10.3,4.9899899799498595
1,aline,search,AVLTree,Arranjos Ordenados (ASC),10,4.460400000005915e-06,6.653198498980677e-06,7.7,2.9832867780352594
2,aline,insert,AVLTree,Arranjos Ordenados (DESC),100,2.671741999999866e-05,0.0001603267879842178,20.98,4.771506337339679
3,aline,insert,AVLTree,Arranjos Desordenados,1000,3.1302010000000325e-05,0.00029933632238936134,29.03,5.894221054714681
4,aline,insert,AVLTree,Arranjos Ordenados (DESC),10,1.2963100000018546e-05,1.5044955355709424e-05,10.3,4.9899899799498595
5,aline,insert,AVLTree,Arranjos Ordenados (ASC),10000,6.004000609999989e-05,0.0011999764113438149,41.0809,4.496106836772094
6,aline,insert,AVLTree,Arranjos Desordenados,10,7.275200000000925e-06,3.5754225795009234e-06,10.3,5.375872022286245
7,aline,insert,AVLTree,Arranjos Quase Ordenados,100,1.189853000000074e-05,3.1889926007016674e-06,21.17,5.218566311108286
8,aline,search,AVLTree,Arranjos Ordenados (DESC),100,2.797230000011197e-06,1.85193709043037e-06,16.4,3.9772077916777016
9,aline,insert,AVLTree,Arranjos Quase Ordenados,10,9.447099999970731e-06,4.032011806883324e-06,10.1,5.087020520675907
10,aline,search,AVLTree,Arranjos Desordenados,10,6.909700000168328e-06,1.0685181525548521e-05,7.7,2.9832867780352594
11,aline,insert,AVLTree,Arranjos Quase Ordenados,1000,0.0006201626949999961,0.01902604281991954,31.1,4.900613840736282
12,aline,search,AVLTree,Arranjos Desordenados,1000,2.434270000010841e-06,7.889054790825916e-07,26.654,4.806598317665768
13,aline,insert,AVLTree,Arranjos Ordenados (ASC),100,1.0409929999997126e-05,1.0394613727813359e-05,20.98,4.771506337339679
14,aline,insert,AVLTree,Arranjos Ordenados (DESC),1000,3.940499600000202e-05,0.0008671942205035686,30.901,4.3515669746810905
15,aline,insert,AVLTree,Arranjos Desordenados,100,1.133137000000506e-05,7.262169537887938e-06,19.2,5.789227194984795
16,aline,insert,AVLTree,Arranjos Quase Ordenados,10000,0.00010868620600000148,0.004673957154736424,41.2805,5.036085381086838
17,aline,remove,AVLTree,Arranjos Desordenados,10,8.211599999796703e-06,8.509331429253399e-06,10.1,4.04007700696685
18,aline,remove,AVLTree,Arranjos Ordenados (DESC),100,7.683439999990326e-06,7.793431985199132e-06,18.33,4.597001657866162
19,aline,insert,AVLTree,Arranjos Ordenados (ASC),1000,2.0610893000000407e-05,0.0001721192440716992,30.901,4.3515669746810905
20,aline,remove,AVLTree,Arranjos Desordenados,1000,0.00036952063800004356,0.010809516316413819,36.145,7.09452657386716
21,aline,remove,AVLTree,Arranjos Ordenados (ASC),10,7.892800000242062e-06,8.097567547093822e-06,8.4,3.40587727318528
22,aline,search,AVLTree,Arranjos Ordenados (ASC),100,3.0373200000077815e-06,3.971880202191822e-06,16.4,3.9772077916777016
23,aline,search,AVLTree,Arranjos Desordenados,100,2.678350000007157e-06,2.2290895018420955e-06,16.79,4.374616866340723
24,aline,search,AVLTree,Arranjos Quase Ordenados,10,3.6404000001155623e-06,6.878701899266139e-06,7.7,2.9832867780352594
25,aline,search,AVLTree,Arranjos Ordenados (DESC),1000,3.0826179999614566e-06,1.0334868170616528e-06,25.961,4.1620670107293805
26,aline,search,AVLTree,Arranjos Quase Ordenados,1000,2.612353000014167e-06,9.436049802491227e-07,25.964,4.165339608489812
27,aline,search,AVLTree,Arranjos Quase Ordenados,100,2.6018099999447485e-06,2.8237445470299503e-06,16.43,4.015764390046263
28,aline,search,AVLTree,Arranjos Ordenados (ASC),1000,2.81850899999192e-06,9.609337071922436e-07,25.961,4.1620670107293805
29,aline,remove,AVLTree,Arranjos Desordenados,100,9.439889999942609e-06,6.9730914639850945e-06,22.99,6.358792528793688
30,aline,search,AVLTree,Arranjos Ordenados (DESC),10,5.35340000018536e-06,3.0390701502498232e-06,7.7,2.9832867780352594
31,aline,insert,AVLTree,Arranjos Ordenados (DESC),10000,0.00017150494719999664,0.007498303765268637,41.0809,4.496106836772094
32,aline,search,AVLTree,Arranjos Ordenados (ASC),10000,7.454903899996967e-06,0.00015861616530376895,36.0893,4.463128662916427
33,aline,search,AVLTree,Arranjos Quase Ordenados,10000,6.91253168000209e-05,0.006054549624717721,36.0893,4.463128662916427
34,aline,remove,AVLTree,Arranjos Ordenados (DESC),10,6.311099999223302e-06,9.10986689075645e-06,8.8,3.32665998663324
35,aline,remove,AVLTree,Arranjos Quase Ordenados,10,4.4770999991783356e-06,3.273456394577108e-06,9.8,3.823901439919996
36,aline,remove,AVLTree,Arranjos Quase Ordenados,100,1.0041190000045219e-05,4.2483910362559225e-06,20.33,5.389955116846165
37,aline,remove,AVLTree,Arranjos Ordenados (DESC),1000,0.00017805211099998174,0.00525552044167098,27.705,4.8105213975323
38,aline,remove,AVLTree,Arranjos Quase Ordenados,1000,2.3993440000058543e-05,0.0004946854102294738,29.775,5.506059543057239
39,aline,remove,AVLTree,Arranjos Ordenados (ASC),100,7.950060000148084e-06,8.4574862129971e-06,17.84,4.663895280976964
40,aline,search,AVLTree,Arranjos Ordenados (DESC),10000,7.974098450003417e-05,0.005170886498695469,36.0893,4.463128662916427
41,aline,remove,AVLTree,Arranjos Ordenados (ASC),10000,0.00017132036259998848,0.0104162045803183,37.024,5.090423876409916
42,aline,insert,AVLTree,Arranjos Desordenados,10000,0.0001971765860999981,0.006356449015073919,39.2652,5.967548083007987
43,aline,remove,AVLTree,Arranjos Quase Ordenados,10000,0.0002715083154999995,0.011889144947068846,39.6076,5.64343929538611
44,aline,remove,AVLTree,Arranjos Ordenados (ASC),1000,1.3553998000006118e-05,0.0001661747642882023,27.206,4.885225627279607
45,aline,insert,AVLTree,Arranjos Ordenados (DESC),100000,0.00019438976263999906,0.008508655530066847,51.06736,4.466511180733938
46,aline,search,AVLTree,Arranjos Desordenados,10000,1.5213807499978316e-05,0.0006546391053300433,36.8288,5.112758999841382
47,aline,remove,AVLTree,Arranjos Ordenados (DESC),10000,0.00017878114540000354,0.005454341183159835,37.5239,5.016606963331138
48,aline,insert,AVLTree,Arranjos Quase Ordenados,100000,0.0001879484964400023,0.00853558281471771,51.26735,5.010812814299752
49,aline,remove,AVLTree,Arranjos Desordenados,10000,3.6989466100001776e-05,0.0005652694095668263,49.6934,7.50855740361811
50,aline,insert,AVLTree,Arranjos Ordenados (ASC),100000,0.00023983371435999957,0.0096051770237558,51.06736,4.466511180733938
51,aline,search,AVLTree,Arranjos Quase Ordenados,100000,3.630312801998748e-05,0.004041520420780332,46.06841,4.461276622424462
52,aline,search,AVLTree,Arranjos Ordenados (ASC),100000,3.842882456999589e-05,0.004692348414083533,46.06838,4.461240096904898
53,aline,insert,AVLTree,Arranjos Desordenados,100000,0.0003072582331999976,0.01290194351938472,49.31828,5.9996248046505345
54,aline,search,AVLTree,Arranjos Ordenados (DESC),100000,7.152225989999483e-05,0.007545425794762967,46.06838,4.461240096904898
55,aline,search,AVLTree,Arranjos Desordenados,100000,3.460477752000877e-05,0.0031808295679703075,46.8152,5.136394921102529
56,aline,remove,AVLTree,Arranjos Quase Ordenados,100000,0.00010124555256999926,0.006946546978669709,50.40187,6.4145305334934415
57,aline,remove,AVLTree,Arranjos Ordenados (DESC),100000,8.148395215999102e-05,0.005791159039542573,48.31543,5.885482164113918
58,aline,remove,AVLTree,Arranjos Ordenados (ASC),100000,0.00014378619979001265,0.009344893874521244,47.81544,5.94881261178354
59,aline,remove,AVLTree,Arranjos Desordenados,100000,0.0001158980992300019,0.00764667786306982,63.07772,7.514753776195409
60,aline,insert,AVLTree,Arranjos Quase Ordenados,1000000,0.0001336999023720067,0.00800664632706289,61.054214,4.8558194386927545
61,aline,insert,AVLTree,Arranjos Ordenados (ASC),1000000,0.0001364705588210089,0.008332728318243953,60.854215,4.291757233692879
62,aline,insert,AVLTree,Arranjos Ordenados (DESC),1000000,0.0001494363836949969,0.008989215579213115,60.854215,4.291757233692879
63,aline,search,AVLTree,Arranjos Quase Ordenados,1000000,1.549422095300119e-05,0.0014885104844912862,55.854338,4.290967605815616
64,aline,search,AVLTree,Arranjos Ordenados (ASC),1000000,1.493082285500634e-05,0.0014341698850175626,55.854335,4.290964357827984
65,aline,insert,AVLTree,Arranjos Desordenados,1000000,0.00018365149415198654,0.009783868836134262,59.384275,6.096525148967556
66,aline,search,AVLTree,Arranjos Ordenados (DESC),1000000,2.4004739520989374e-05,0.003122300920264757,55.854335,4.290964357827984
67,aline,search,AVLTree,Arranjos Desordenados,1000000,2.9090325981012113e-05,0.002937450544536925,56.914472,5.2464256867126675
68,aline,remove,AVLTree,Arranjos Quase Ordenados,1000000,5.989070714298725e-05,0.0033474084058536385,59.869427,6.325499324449629
69,aline,remove,AVLTree,Arranjos Ordenados (ASC),1000000,6.633029583698316e-05,0.003919240854440646,57.28221,5.8583850877674335
70,aline,remove,AVLTree,Arranjos Ordenados (DESC),1000000,6.78206557610132e-05,0.003950935082614636,57.782209,5.794026376455379
71,aline,remove,AVLTree,Arranjos Desordenados,1000000,5.4844822223007045e-05,0.0023292902008475013,76.537108,7.652827684072572
